amount,product_name,created_time
24.52,Googl,2020-10-30 05:51:18.569101
24.5,Googl,2020-10-30 19:24:38.031104
24.52,Googl,2020-10-30 22:05:26.751496
24.52,Googl,2020-10-31 00:41:36.392619
24.45,Googl,2020-10-31 13:27:08.615825
24.52,Googl,2020-10-31 14:18:59.826634
24.5,Googl,2020-10-31 15:22:36.136929
24.52,Googl,2020-10-31 15:27:11.243613
24.52,Googl,2020-10-31 19:01:47.438410
24.52,Googl,2020-10-31 20:24:53.366502
24.52,Googl,2020-11-01 00:27:51.559765
24.52,Googl,2020-11-01 16:40:54.901607
24.5,Googl,2020-11-02 01:49:00.476486
24.45,Googl,2020-11-02 14:19:13.059930
24.52,Googl,2020-11-02 16:37:19.759407
24.52,Googl,2020-11-02 21:01:34.663200
24.52,Googl,2020-11-02 21:45:40.324257
24.5,Googl,2020-11-03 01:44:22.794249
24.5,Googl,2020-11-03 07:37:04.015286
24.52,Googl,2020-11-03 10:41:23.337483
47,Googl,2019-08-08 15:06:10.727707
47.1,Googl,2019-08-08 17:29:54.350784
47,Googl,2019-08-08 17:59:25.450389
47,Googl,2019-08-08 18:27:21.056368
47,Googl,2019-08-11 20:09:58.643250
47.1,Googl,2019-08-12 21:34:35.567826
47,Googl,2019-08-13 15:41:20.551517
47.1,Googl,2019-08-16 13:15:58.023856
47.1,Googl,2019-08-16 19:50:59.693081
47.1,Googl,2019-08-16 19:58:41.613979
47.1,Googl,2019-08-19 18:32:26.582964
47,Googl,2019-08-19 22:33:08.828063
47,Googl,2019-08-26 19:03:51.200472
47.1,Googl,2019-08-27 14:16:50.859458
47.1,Googl,2019-08-27 20:54:59.256200
47,Googl,2019-08-29 07:06:20.601601
47.1,Googl,2019-08-29 15:58:45.755234
47,Googl,2019-08-30 15:45:45.735154
47,Googl,2019-08-30 19:03:00.337670
47.1,Googl,2019-09-01 04:29:16.821502
47,Googl,2019-09-01 04:32:06.988311
47,Googl,2019-09-01 11:40:25.397813
47.1,Googl,2019-09-04 14:35:31.760348
47,Googl,2019-09-05 06:31:27.539627
47.1,Googl,2019-09-05 17:57:59.182045
47,Googl,2019-09-12 14:43:57.218165
47.1,Googl,2019-09-26 15:49:34.655872
47,Googl,2019-09-26 21:52:38.558693
47,Googl,2019-09-27 08:25:59.393354
47,Googl,2019-10-08 20:56:04.528491
47,Googl,2019-10-11 14:15:36.084609
47,Googl,2019-10-12 01:37:15.361295
47.1,Googl,2019-10-21 18:31:45.343991
47.1,Googl,2019-10-21 18:52:24.517487
47.1,Googl,2019-10-21 19:06:33.037813
47.1,Googl,2019-10-21 19:38:41.287308
47,Googl,2019-10-21 21:09:51.996593
47,Googl,2019-10-22 16:54:02.541406
47.1,Googl,2019-10-29 21:21:41.166656
47.1,Googl,2019-10-30 22:04:14.254808
47.1,Googl,2019-10-30 23:14:57.673531
47,Googl,2019-10-31 15:07:55.409498
47.1,Googl,2019-10-31 17:18:35.575112
46.7,Googl,2019-11-26 10:58:43.313313
46.75,Googl,2019-11-26 12:56:35.131157
46.65,Googl,2019-11-26 18:01:08.287410
46.7,Googl,2019-12-24 20:33:40.845205
46.75,Googl,2019-12-25 06:32:48.680423
46.7,Googl,2019-12-25 09:32:43.435592
46.75,Googl,2019-12-25 11:33:05.943819
46.7,Googl,2019-12-25 22:31:58.463067
46.75,Googl,2019-12-27 10:28:02.995554
46.75,Googl,2019-12-27 16:03:04.450424
46.65,Googl,2019-12-27 19:58:33.739424
46.75,Googl,2019-12-27 20:06:03.880614
46.75,Googl,2019-12-27 20:58:37.105405
46.75,Googl,2019-12-30 08:32:19.869719
46.7,Googl,2020-01-01 13:40:46.774031
46.75,Googl,2020-01-01 23:57:14.036970
46.7,Googl,2020-01-02 16:44:42.422989
46.7,Googl,2020-01-03 11:47:51.475219
46.75,Googl,2020-01-04 21:19:07.245928
46.75,Googl,2020-01-05 13:27:49.323136
46.7,Googl,2020-01-06 08:54:18.567398
46.75,Googl,2020-01-06 13:42:11.142640
46.7,Googl,2020-01-06 17:44:54.498959
46.7,Googl,2020-01-11 16:33:11.654939
46.75,Googl,2020-01-12 02:54:40.652200
46.75,Googl,2020-01-12 20:23:40.819087
46.75,Googl,2020-01-12 21:53:34.898310
46.75,Googl,2020-01-13 11:07:17.806221
46.7,Googl,2020-01-13 16:39:31.801135
46.75,Googl,2020-01-13 17:12:41.598668
46.7,Googl,2020-01-13 17:15:43.638445
46.75,Googl,2020-01-17 06:59:00.448810
46.75,Googl,2020-01-17 14:17:24.211371
46.75,Googl,2020-01-17 16:05:27.497035
46.75,Googl,2020-01-18 12:52:54.935065
46.75,Googl,2020-01-18 14:00:12.471184
46.75,Googl,2020-01-18 20:41:23.990517
46.7,Googl,2020-01-19 16:04:10.461161
46.75,Googl,2020-01-19 23:00:04.407753
46.75,Googl,2020-01-22 09:42:19.971889
46.7,Googl,2020-01-22 17:39:34.229379
46.75,Googl,2020-01-30 10:28:26.578453
46.7,Googl,2020-01-30 15:27:39.830586
46.7,Googl,2020-01-30 18:30:22.984477
46.7,Googl,2020-01-31 23:41:07.395403
46.75,Googl,2020-02-01 18:35:39.316344
46.75,Googl,2020-02-03 07:15:11.360876
46.7,Googl,2020-02-03 15:23:07.869769
46.75,Googl,2020-02-07 17:54:40.331077
46.7,Googl,2020-02-08 00:10:24.492447
46.7,Googl,2020-02-09 08:10:09.315783
46.6,Googl,2020-03-08 13:45:07.907709
46.6,Googl,2020-03-08 14:23:32.560361
46.6,Googl,2020-03-08 14:37:24.699849
46.6,Googl,2020-03-10 12:09:01.933608
46.6,Googl,2020-03-15 16:58:18.964225
46.6,Googl,2020-03-16 18:28:07.471407
46.6,Googl,2020-03-17 18:43:37.212831
46.6,Googl,2020-03-18 06:44:46.203597
46.6,Googl,2020-03-18 12:47:52.453465
46.6,Googl,2020-03-18 16:28:21.051604
46.6,Googl,2020-03-19 10:52:45.293250
46.6,Googl,2020-03-19 13:43:48.535589
46.5,Googl,2020-03-20 16:13:36.827970
46.6,Googl,2020-03-24 22:25:12.073942
46.6,Googl,2020-03-25 14:05:06.331847
46.6,Googl,2020-03-25 14:34:08.658857
46.6,Googl,2020-03-25 16:55:36.991528
46.6,Googl,2020-03-26 17:14:42.947615
46.5,Googl,2020-03-26 18:43:46.590829
46.6,Googl,2020-03-26 19:22:25.887334
46.5,Googl,2020-03-27 10:36:39.379028
46.6,Googl,2020-03-27 14:42:23.187048
46.6,Googl,2020-04-13 19:42:17.867362
46.6,Googl,2020-05-06 23:34:11.626543
46.45,Googl,2020-05-11 10:09:51.328777
46.6,Googl,2020-05-11 11:24:21.470866
46.6,Googl,2020-05-11 19:09:56.744951
46.6,Googl,2020-05-13 10:38:42.507748
46.6,Googl,2020-05-13 17:30:47.981386
46.6,Googl,2020-05-13 21:12:55.260022
46.6,Googl,2020-05-16 18:09:29.159887
46.6,Googl,2020-05-18 22:33:11.248377
46.6,Googl,2020-05-19 09:19:29.096944
46.6,Googl,2020-05-20 17:01:13.366718
46.6,Googl,2020-05-22 16:27:37.135576
46.6,Googl,2020-05-23 20:12:17.584710
46.6,Googl,2020-05-25 15:51:13.301752
46.6,Googl,2020-05-26 07:12:52.080055
46.6,Googl,2020-05-27 00:12:09.853182
46.6,Googl,2020-05-27 10:34:59.373736
46.6,Googl,2020-05-27 14:20:49.959691
46.6,Googl,2020-05-27 19:07:06.419095
46.6,Googl,2020-05-27 20:32:44.606089
46.6,Googl,2020-05-29 21:27:32.398973
46.5,Googl,2020-05-29 23:16:07.275192
46.6,Googl,2020-05-30 00:55:52.084872
46.6,Googl,2020-05-30 08:05:51.214340
46.6,Googl,2020-06-01 13:25:52.096051
46.6,Googl,2020-06-02 20:09:48.300139
46.6,Googl,2020-06-06 19:51:39.281886
46.6,Googl,2020-06-08 11:37:58.965801
46.6,Googl,2020-06-08 14:27:39.109814
46.6,Googl,2020-06-24 23:33:49.042915
46.6,Googl,2020-06-25 19:22:09.530044
46.6,Googl,2020-06-26 16:02:05.471254
46.5,Googl,2020-06-26 16:14:30.932468
46.6,Googl,2020-06-27 02:30:03.334134
46.6,Googl,2020-06-27 02:35:22.834508
46.6,Googl,2020-07-02 08:14:20.405723
46.6,Googl,2020-07-02 17:22:33.054274
46.6,Googl,2020-07-03 16:35:51.490332
46.6,Googl,2020-07-07 10:02:17.881373
46.6,Googl,2020-07-07 22:51:51.077219
46.6,Googl,2020-07-07 23:14:50.722835
46.6,Googl,2020-07-08 13:19:25.097054
46.6,Googl,2020-07-08 15:43:20.077549
46.6,Googl,2020-07-08 20:46:37.996918
46.5,Googl,2020-07-09 12:27:47.838614
47.1,Googl,2020-07-16 02:48:07.110882
47.1,Googl,2020-07-16 06:57:16.788085
47.1,Googl,2020-07-18 11:22:43.202085
47.1,Googl,2020-07-18 14:36:00.336833
47.1,Googl,2020-07-19 15:00:41.472871
47.1,Googl,2020-07-21 18:43:54.442254
47.1,Googl,2020-07-26 06:41:06.213533
47.1,Googl,2020-07-26 17:34:48.656616
47.1,Googl,2020-07-29 00:36:16.736866
47.1,Googl,2020-07-29 00:50:54.880703
47.1,Googl,2020-07-29 19:06:02.562664
47.1,Googl,2020-07-30 02:10:47.224053
47.1,Googl,2020-07-30 15:09:58.949098
47.05,Googl,2020-07-31 01:50:51.705220
9.5,Karma,2019-08-04 19:25:06.107004
9.5,Karma,2019-08-08 19:13:38.894558
9.5,Karma,2019-08-14 05:30:55.017000
9.5,Karma,2019-08-14 05:51:30.488015
9.5,Karma,2019-09-08 05:10:44.024692
9.5,Karma,2019-11-03 23:26:57.166811
9.7,Karma,2020-08-29 15:32:23.587800
14.2,ITUNE,2019-07-03 16:15:09.779015
14.25,ITUNE,2019-07-04 16:49:17.643957
14.2,ITUNE,2019-07-06 06:41:23.664632
14.3,ITUNE,2019-07-10 16:56:04.888593
14.25,ITUNE,2019-07-12 20:00:24.433196
14.25,ITUNE,2019-07-16 17:52:29.941159
14.25,ITUNE,2019-07-21 14:09:58.057808
14.25,ITUNE,2019-07-27 23:59:35.132331
14.25,ITUNE,2019-07-29 11:08:40.892703
14.25,ITUNE,2019-07-29 20:30:36.570087
14.3,ITUNE,2019-07-30 08:47:04.592184
14.2,ITUNE,2019-07-31 06:36:45.882454
14.25,ITUNE,2019-08-02 19:18:05.102807
14.25,ITUNE,2019-08-03 11:42:09.500333
14.25,ITUNE,2019-08-05 15:26:00.382695
14.3,ITUNE,2019-08-06 14:12:14.245209
14.25,ITUNE,2019-08-08 15:15:18.723594
14.2,ITUNE,2019-08-11 20:13:32.475599
14.2,ITUNE,2019-08-16 19:52:22.623811
14.25,ITUNE,2019-08-20 16:35:01.154175
14.2,ITUNE,2019-08-21 09:53:02.883270
14.25,ITUNE,2019-08-22 17:59:43.594312
14.2,ITUNE,2019-08-24 16:11:05.063004
14.2,ITUNE,2019-08-27 02:39:12.978896
14.25,ITUNE,2019-08-29 07:06:42.536326
14.2,ITUNE,2019-08-30 08:07:39.755637
14.2,ITUNE,2019-08-30 19:52:08.056889
14.2,ITUNE,2019-09-01 20:03:01.577026
14.25,ITUNE,2019-09-01 20:33:57.835332
14.25,ITUNE,2019-09-02 07:11:57.309680
14.25,ITUNE,2019-09-02 16:43:41.863071
14.25,ITUNE,2019-09-02 18:50:00.831197
14.2,ITUNE,2019-09-05 16:11:16.326891
14.25,ITUNE,2019-09-05 18:18:56.160404
14.3,ITUNE,2019-09-08 15:59:34.779817
14.2,ITUNE,2019-09-08 20:56:46.923923
14.25,ITUNE,2019-09-10 02:50:02.575664
14.25,ITUNE,2019-09-10 22:45:27.774790
14.2,ITUNE,2019-09-11 21:33:49.756280
14.2,ITUNE,2019-09-13 20:09:30.839647
14.3,ITUNE,2019-09-14 02:59:45.078175
14.25,ITUNE,2019-09-15 23:44:48.263587
14.3,ITUNE,2019-09-24 18:10:47.523999
14.3,ITUNE,2019-09-26 15:46:24.700941
14.2,ITUNE,2019-09-26 21:51:16.128491
14.25,ITUNE,2019-09-29 19:10:46.956785
14.3,ITUNE,2019-09-30 13:24:23.201122
14.2,ITUNE,2019-10-01 05:24:10.907968
14.3,ITUNE,2019-10-02 12:40:13.022540
14.3,ITUNE,2019-10-02 19:01:13.304536
14.3,ITUNE,2019-10-03 21:19:01.857895
14.25,ITUNE,2019-10-04 20:37:33.080334
14.2,ITUNE,2019-10-05 00:10:41.772540
14.2,ITUNE,2019-10-05 08:41:58.093976
14.2,ITUNE,2019-10-08 20:56:49.950293
14.2,ITUNE,2019-10-11 10:45:17.882662
14.3,ITUNE,2019-10-14 16:43:29.178360
14.2,ITUNE,2019-10-15 20:22:36.621795
14.3,ITUNE,2019-10-17 17:37:15.976490
14.2,ITUNE,2019-10-19 20:23:14.973345
